image_index,true_label,predicted_label,attribution_method,epsilon,n_attempted,n_accepted,acceptance_rate,mean_S,max_S,mean_R,max_R,S_adv,R_adv,adv_flipped
2,1,1,input_x_gradient,4.0,100,16,0.16,0.11233673989772797,0.16445669531822205,0.03946264195288284,0.05721019756797752,0.2828925848007202,0.08584492649367079,True
2,1,1,input_x_gradient,6.0,100,4,0.04,0.1657409518957138,0.19189704954624176,0.039838294492511785,0.043755725339340266,0.4137327969074249,0.08512738808040739,True
2,1,1,input_x_gradient,8.0,100,2,0.02,0.23006439208984375,0.23548302054405212,0.04045849269502718,0.04057471944662361,0.5103349685668945,0.0791860744379435,True
2,1,1,input_x_gradient,10.0,100,1,0.01,0.2271643877029419,0.2271643877029419,0.032244159535929,0.032244159535929,0.5954878330230713,0.0759861268854175,True
2,1,1,input_x_gradient,12.0,100,0,0.0,,,,,0.675874650478363,0.07413411850125018,True
2,1,1,input_x_gradient,14.0,100,1,0.01,0.4275631606578827,0.4275631606578827,0.044894512607736886,0.044894512607736886,0.7488213181495667,0.07128613770005181,True
2,1,1,input_x_gradient,16.0,100,0,0.0,,,,,0.8190377950668335,0.06848716036261163,True
3,0,0,input_x_gradient,0.1,100,100,1.0,0.005141862668097019,0.006559439934790134,0.0653351315608269,0.08220753872938498,0.008329334668815136,0.09243067354557068,False
3,0,0,input_x_gradient,0.25,100,100,1.0,0.01241044420748949,0.015583775006234646,0.06405093338426723,0.08616457810185325,0.020515579730272293,0.09130301529742044,False
3,0,0,input_x_gradient,0.5,100,100,1.0,0.024083808064460754,0.03185592591762543,0.06364692724978638,0.08447412171354697,0.03966249153017998,0.08897519656607232,False
3,0,0,input_x_gradient,0.75,100,100,1.0,0.035216573625802994,0.04784741997718811,0.06218684933989323,0.0840209130308775,0.058821629732847214,0.08841087132347474,False
3,0,0,input_x_gradient,1.0,100,100,1.0,0.04673536866903305,0.06237879395484924,0.06231367119143377,0.08648884732091182,0.07826648652553558,0.0886588241505869,False
3,0,0,input_x_gradient,2.0,100,100,1.0,0.09357151389122009,0.12932859361171722,0.0630617232673734,0.08899655189068294,0.15649062395095825,0.08888423126095447,False
3,0,0,input_x_gradient,4.0,100,100,1.0,0.18524952232837677,0.23725847899913788,0.06333076906138757,0.08264463640148462,0.32109785079956055,0.09134660449660824,True
3,0,0,input_x_gradient,6.0,100,100,1.0,0.2764015793800354,0.3914497494697571,0.06363674662282619,0.08761950454736295,0.4895220100879669,0.0937344295564716,True
3,0,0,input_x_gradient,8.0,100,100,1.0,0.3614058196544647,0.45293810963630676,0.06266453426288546,0.07759786730426114,0.6355575323104858,0.09502657172047434,True
3,0,0,input_x_gradient,10.0,100,100,1.0,0.4511602520942688,0.5659475326538086,0.06323688022003926,0.0813333097837729,0.7692362666130066,0.09476306991143923,True
3,0,0,input_x_gradient,12.0,100,95,0.95,0.5301774144172668,0.6251570582389832,0.06319180190062494,0.0749669645070581,0.8978497982025146,0.09677420100903966,True
3,0,0,input_x_gradient,14.0,100,81,0.81,0.5953601002693176,0.7065163850784302,0.06273619262692888,0.07541344933896041,1.0394424200057983,0.09655801980355905,True
3,0,0,input_x_gradient,16.0,100,65,0.65,0.6398745179176331,0.7834054827690125,0.06135571933778027,0.07203064202123881,1.1517140865325928,0.09518501993064353,True
4,4,4,input_x_gradient,0.1,100,100,1.0,0.004663411062210798,0.006215428933501244,0.06151275667076023,0.07715902032075579,0.010968854650855064,0.12416376684231478,False
4,4,4,input_x_gradient,0.25,100,100,1.0,0.011590090580284595,0.015293437987565994,0.06143074010019926,0.07812596382225512,0.027522077783942223,0.12467037341535903,False
4,4,4,input_x_gradient,0.5,100,100,1.0,0.022437795996665955,0.02863886207342148,0.059905224577943644,0.0750852507102339,0.054890502244234085,0.12479651669787789,False
4,4,4,input_x_gradient,0.75,100,100,1.0,0.03381480276584625,0.043140728026628494,0.06033265389397647,0.07248222418538057,0.08266343176364899,0.1257723593456467,False
4,4,4,input_x_gradient,1.0,100,100,1.0,0.044918473809957504,0.056644171476364136,0.06056683035033128,0.07332262919436296,0.11062952131032944,0.1264011396874798,False
4,4,4,input_x_gradient,2.0,100,100,1.0,0.0891842171549797,0.11372716724872589,0.06048063375003346,0.07435548469907954,0.22089257836341858,0.12802723034777674,False
4,4,4,input_x_gradient,4.0,100,100,1.0,0.17605184018611908,0.22685813903808594,0.060014820967429564,0.07786866644154616,0.4106968641281128,0.1218271130166489,False
4,4,4,input_x_gradient,6.0,100,100,1.0,0.2613734304904938,0.3315972685813904,0.0600547268002922,0.07650312671809306,0.5501984357833862,0.11259958773816231,True
4,4,4,input_x_gradient,8.0,100,100,1.0,0.3340291678905487,0.45872849225997925,0.058139252702901115,0.07949489703700267,0.6775525808334351,0.1078549109963858,True
4,4,4,input_x_gradient,10.0,100,100,1.0,0.4102753698825836,0.5341286659240723,0.057585408459750846,0.0723506154627581,0.744773805141449,0.09660665706602123,True
4,4,4,input_x_gradient,12.0,100,100,1.0,0.4728480875492096,0.560247004032135,0.05635289315410578,0.06944710809834843,0.7897382974624634,0.08706642666028537,True
4,4,4,input_x_gradient,14.0,100,100,1.0,0.5174297094345093,0.6648908853530884,0.054556500713767137,0.06742631355716237,0.8635251522064209,0.08119467683465567,True
4,4,4,input_x_gradient,16.0,100,98,0.98,0.5705862045288086,0.7241318225860596,0.05450923689525986,0.06778107876259531,0.9307390451431274,0.07641174713102827,True
5,1,1,input_x_gradient,0.1,100,100,1.0,0.003728883806616068,0.005756983067840338,0.05068968720963433,0.08064794796362029,0.00933587085455656,0.11256566872955713,False
5,1,1,input_x_gradient,0.25,100,100,1.0,0.009441602975130081,0.013329724781215191,0.05163885421095715,0.07360757465277486,0.02337079681456089,0.1126088537507179,False
5,1,1,input_x_gradient,0.5,100,100,1.0,0.01878887228667736,0.02902887389063835,0.05162627155149609,0.0820930923323001,0.04690833389759064,0.11308355336615188,False
5,1,1,input_x_gradient,0.75,100,100,1.0,0.02893533557653427,0.04169192910194397,0.052938200378715036,0.07608272469896478,0.0707673653960228,0.11362339511224297,False
5,1,1,input_x_gradient,1.0,100,100,1.0,0.03925435617566109,0.06467141956090927,0.05427838881238735,0.08650248173108711,0.09521133452653885,0.11483338036041314,False
5,1,1,input_x_gradient,2.0,100,100,1.0,0.07747985422611237,0.1057194396853447,0.05349893768854511,0.07327893858704436,0.19127237796783447,0.11525505812069152,True
5,1,1,input_x_gradient,4.0,100,100,1.0,0.15444479882717133,0.21818307042121887,0.05365545307304935,0.07372400244616815,0.37301427125930786,0.1136514880999512,True
5,1,1,input_x_gradient,6.0,100,62,0.62,0.2278251349925995,0.3033179044723511,0.052906000341252764,0.07263006961419498,0.5246872305870056,0.10934562733807444,True
5,1,1,input_x_gradient,8.0,100,8,0.08,0.2850925624370575,0.34306347370147705,0.05064054260439803,0.06101911773215523,0.641832709312439,0.1019584777849082,True
5,1,1,input_x_gradient,10.0,100,3,0.03,0.36176058650016785,0.4122462272644043,0.050530845746058435,0.05699736027004496,0.7203387022018433,0.09325238631109607,True
5,1,1,input_x_gradient,12.0,100,2,0.02,0.39826202392578125,0.45828744769096375,0.04829550246934831,0.05608663275861911,0.7372943162918091,0.0802827719836267,True
5,1,1,input_x_gradient,14.0,100,1,0.01,0.5154479742050171,0.5154479742050171,0.0554057622658776,0.0554057622658776,0.8277689218521118,0.07797394141928644,True
5,1,1,input_x_gradient,16.0,100,0,0.0,,,,,0.9016934037208557,0.07502819526498093,True
6,4,4,input_x_gradient,0.1,100,100,1.0,0.004668431356549263,0.005562805570662022,0.06120686808214053,0.07271019246671256,0.009694460779428482,0.11424997361439578,False
6,4,4,input_x_gradient,0.25,100,100,1.0,0.011750884354114532,0.014705575071275234,0.06229024732170682,0.07691009287530885,0.024228068068623543,0.1147865776388158,False
6,4,4,input_x_gradient,0.5,100,100,1.0,0.023319561034440994,0.0295720137655735,0.06220745838916174,0.07981023889935253,0.04865091294050217,0.11623582835059713,False
6,4,4,input_x_gradient,0.75,100,100,1.0,0.03454429283738136,0.041921403259038925,0.06157846474999582,0.07530468100297778,0.07350882142782211,0.11755020344640274,False
6,4,4,input_x_gradient,1.0,100,100,1.0,0.046306829899549484,0.0569077730178833,0.06176524747519838,0.07439669596495906,0.09819555282592773,0.11799046478036393,False
6,4,4,input_x_gradient,2.0,100,100,1.0,0.0938425362110138,0.11100687086582184,0.06297834716408326,0.07767012211157677,0.19448424875736237,0.11767590268685447,True
6,4,4,input_x_gradient,4.0,100,100,1.0,0.18218865990638733,0.23229824006557465,0.062082652434002294,0.07743940380066026,0.391123503446579,0.12015903966867124,True
6,4,4,input_x_gradient,6.0,100,98,0.98,0.2722415030002594,0.3416830599308014,0.062213331640439344,0.07636916705428061,0.5506205558776855,0.11359587380192793,True
6,4,4,input_x_gradient,8.0,100,86,0.86,0.35085707902908325,0.4172523319721222,0.06069747827004594,0.07323851611293015,0.6661114692687988,0.10621114602813224,True
6,4,4,input_x_gradient,10.0,100,67,0.67,0.4227733910083771,0.5088884234428406,0.05953691587258406,0.07150252113188414,0.7559089064598083,0.09803123673931845,True
6,4,4,input_x_gradient,12.0,100,46,0.46,0.4892764389514923,0.5714946985244751,0.05821789824885333,0.068566118907843,0.8229129910469055,0.0908400301990605,True
6,4,4,input_x_gradient,14.0,100,30,0.3,0.5313636064529419,0.6302874088287354,0.055931171446382606,0.06387240335312616,0.8774091601371765,0.08423137705359887,True
6,4,4,input_x_gradient,16.0,100,30,0.3,0.5838979482650757,0.7149701714515686,0.056076640472124156,0.06900946250507914,0.9014062881469727,0.07512534030989988,True
7,9,9,input_x_gradient,0.1,100,100,1.0,0.005482291802763939,0.007068067789077759,0.07281612254800697,0.09222539919574119,0.01308266818523407,0.1681208552656838,False
7,9,9,input_x_gradient,0.25,100,100,1.0,0.013312986120581627,0.018292967230081558,0.07126630018030154,0.0972150469922152,0.032680172473192215,0.16905063735579995,False
7,9,9,input_x_gradient,0.5,100,100,1.0,0.026984339579939842,0.03629935532808304,0.07242816797694891,0.09461107779640224,0.06496775150299072,0.16891713254125612,False
7,9,9,input_x_gradient,0.75,100,100,1.0,0.04091660678386688,0.054899632930755615,0.07353491460565574,0.10034256507963478,0.09756148606538773,0.16941270160975228,False
7,9,9,input_x_gradient,1.0,100,100,1.0,0.05384327471256256,0.0661093145608902,0.07258991654079434,0.08870972485599887,0.1306607723236084,0.17065503537777713,False
7,9,9,input_x_gradient,2.0,100,100,1.0,0.10729648917913437,0.1350945383310318,0.07297074921986561,0.09041987954069915,0.25957152247428894,0.17067633154688797,True
7,9,9,input_x_gradient,4.0,100,100,1.0,0.2155459076166153,0.28278443217277527,0.07435371172123696,0.10012431743628938,0.47710472345352173,0.15979381628522915,True
7,9,9,input_x_gradient,6.0,100,100,1.0,0.32353973388671875,0.4621000289916992,0.0746991843203976,0.10667237813053118,0.6375898122787476,0.14325443884609446,True
7,9,9,input_x_gradient,8.0,100,96,0.96,0.4234347641468048,0.5189574360847473,0.07354496716041006,0.08947912536655425,0.7684441208839417,0.12841426982529763,True
7,9,9,input_x_gradient,10.0,100,76,0.76,0.5094758868217468,0.6273679733276367,0.07138329634462708,0.0851984039923585,0.8661466836929321,0.11343047454938107,True
7,9,9,input_x_gradient,12.0,100,66,0.66,0.5830896496772766,0.6826852560043335,0.06978520309239342,0.0822086425584836,0.9434935450553894,0.1028796202772928,True
7,9,9,input_x_gradient,14.0,100,44,0.44,0.656501054763794,0.7467705607414246,0.06872602484351124,0.07653523852082977,0.9638490080833435,0.08927288349323066,True
7,9,9,input_x_gradient,16.0,100,34,0.34,0.7025408148765564,0.7784405946731567,0.06745954470383053,0.0766125156667933,0.9999048709869385,0.08191122793610357,True
8,5,5,input_x_gradient,0.1,100,100,1.0,0.003988959360867739,0.004838118329644203,0.0512350265399078,0.061718573242513675,0.006605672184377909,0.07838411991820664,False
8,5,5,input_x_gradient,0.25,100,100,1.0,0.009636382572352886,0.01100315060466528,0.05039963316471787,0.058339024238448806,0.01659264974296093,0.07862472037733181,False
8,5,5,input_x_gradient,0.5,100,100,1.0,0.018816791474819183,0.022485526278614998,0.049841916140299584,0.06294401719433317,0.033360354602336884,0.07956791391956872,False
8,5,5,input_x_gradient,0.75,100,100,1.0,0.028423894196748734,0.03579793497920036,0.050554561766958946,0.0649241761811627,0.050797849893569946,0.08091714705238677,False
8,5,5,input_x_gradient,1.0,100,100,1.0,0.037636250257492065,0.04575452581048012,0.05048084545763277,0.060542033250458406,0.06865797936916351,0.08232186972575045,False
8,5,5,input_x_gradient,2.0,100,100,1.0,0.07801995426416397,0.0944976806640625,0.05255420688054853,0.062353428788071964,0.14152786135673523,0.08436311844487059,False
8,5,5,input_x_gradient,4.0,100,100,1.0,0.15400740504264832,0.20652922987937927,0.05250387792358163,0.06938727496851409,0.28759151697158813,0.08600558109330135,False
8,5,5,input_x_gradient,6.0,100,100,1.0,0.23831474781036377,0.3225228190422058,0.05468030965886822,0.07558915058767901,0.4283435046672821,0.08642928949522605,True
8,5,5,input_x_gradient,8.0,100,100,1.0,0.3195270001888275,0.40619364380836487,0.05529820153370376,0.07055078092408745,0.5664671063423157,0.08290988873231582,True
8,5,5,input_x_gradient,10.0,100,100,1.0,0.39077985286712646,0.5137168765068054,0.05479174811401112,0.07305835535506205,0.6896157264709473,0.0828432075660189,True
8,5,5,input_x_gradient,12.0,100,100,1.0,0.46654823422431946,0.6001788377761841,0.055765719889235205,0.07257890282209445,0.7781279683113098,0.07837887779936807,True
8,5,5,input_x_gradient,14.0,100,100,1.0,0.5236577987670898,0.6807002425193787,0.05501727361472364,0.07190520034387013,0.8638143539428711,0.07652533617837232,True
8,5,5,input_x_gradient,16.0,100,98,0.98,0.5810253620147705,0.7232459783554077,0.05566709442347219,0.06846460136314654,0.8451517224311829,0.06935853655386913,True
9,9,9,input_x_gradient,0.1,100,100,1.0,0.006774628069251776,0.008511757478117943,0.08842194304528835,0.11350723269119424,0.01755058392882347,0.21841952171715093,False
9,9,9,input_x_gradient,0.25,100,100,1.0,0.016512097790837288,0.02114226669073105,0.08733537901109394,0.10916723881205936,0.043080151081085205,0.217227749063051,False
9,9,9,input_x_gradient,0.5,100,100,1.0,0.03341718763113022,0.04034663736820221,0.08810832938556161,0.10915100183296718,0.0853281244635582,0.21560078019206153,False
9,9,9,input_x_gradient,0.75,100,100,1.0,0.049248747527599335,0.06739500910043716,0.0875878457698947,0.12165356318645341,0.12783898413181305,0.21491372617472046,False
9,9,9,input_x_gradient,1.0,100,100,1.0,0.0662379041314125,0.08307410776615143,0.08815706397475113,0.11264502586002981,0.17105741798877716,0.21614759345803192,False
9,9,9,input_x_gradient,2.0,100,100,1.0,0.1304405927658081,0.17686237394809723,0.08773295873585513,0.11575275200715637,0.3374800384044647,0.21614873586418562,True
9,9,9,input_x_gradient,4.0,100,100,1.0,0.2589894235134125,0.31331154704093933,0.08788866949902978,0.10514466490523942,0.6167656779289246,0.19733401788766244,True
9,9,9,input_x_gradient,6.0,100,100,1.0,0.37609004974365234,0.4823414087295532,0.08619629180000496,0.10487617061039928,0.8409603834152222,0.17923939750450127,True
9,9,9,input_x_gradient,8.0,100,97,0.97,0.504985511302948,0.6825098991394043,0.08722794010826515,0.1149521759345528,1.083890676498413,0.1707503907283465,True
9,9,9,input_x_gradient,10.0,100,90,0.9,0.593232274055481,0.7331289052963257,0.08318694475572556,0.10523053431564561,1.1956467628479004,0.14855378476519945,True
9,9,9,input_x_gradient,12.0,100,62,0.62,0.6840342283248901,0.8081209063529968,0.08154588462165151,0.0962859151569798,1.3295042514801025,0.13814369841112867,True
9,9,9,input_x_gradient,14.0,100,48,0.48,0.7596721649169922,0.9337363839149475,0.080459699591165,0.09920418822058685,1.4130288362503052,0.1265826049358795,True
9,9,9,input_x_gradient,16.0,100,31,0.31,0.79953533411026,0.9364432692527771,0.07720222932624975,0.08715545339180784,1.4831494092941284,0.11658684841740628,True
10,0,0,input_x_gradient,0.1,100,100,1.0,0.004699891898781061,0.00642717769369483,0.06096475193418225,0.08256892098348446,0.007278688717633486,0.0806440187593094,False
10,0,0,input_x_gradient,0.25,100,100,1.0,0.011865896172821522,0.015373609960079193,0.06231791184816717,0.07839895619181271,0.018379775807261467,0.08180113612737423,False
10,0,0,input_x_gradient,0.5,100,100,1.0,0.023310016840696335,0.027208656072616577,0.06177102823990051,0.07137259469937615,0.037342917174100876,0.08314972506953971,False
10,0,0,input_x_gradient,0.75,100,100,1.0,0.0347793884575367,0.04075160250067711,0.061418934269843996,0.07024653517202463,0.057076819241046906,0.08472221558664192,False
10,0,0,input_x_gradient,1.0,100,100,1.0,0.04674737900495529,0.05699599161744118,0.061917474355836,0.07500886804577063,0.07719767838716507,0.08590004986221898,False
10,0,0,input_x_gradient,2.0,100,100,1.0,0.09355033189058304,0.12051796168088913,0.06214769914407132,0.07643857331956777,0.16654939949512482,0.09314450957344272,False
10,0,0,input_x_gradient,4.0,100,100,1.0,0.18646228313446045,0.2400989681482315,0.06290835199488391,0.07810123452095802,0.36819228529930115,0.10444947690392269,True
10,0,0,input_x_gradient,6.0,100,100,1.0,0.2741982638835907,0.3387821316719055,0.06258788795659942,0.07959343082644935,0.5688561201095581,0.10958440007117148,True
10,0,0,input_x_gradient,8.0,100,100,1.0,0.3671483099460602,0.4538673162460327,0.0634395004614983,0.07843545334336267,0.6966972351074219,0.10397920358995409,True
10,0,0,input_x_gradient,10.0,100,98,0.98,0.45298677682876587,0.5518389344215393,0.063462533422126,0.07825727578271338,0.8040886521339417,0.097847780521986,True
10,0,0,input_x_gradient,12.0,100,97,0.97,0.5225173234939575,0.6746948957443237,0.062384541125143377,0.08073888309796502,0.889353334903717,0.09343830567036635,True
10,0,0,input_x_gradient,14.0,100,82,0.82,0.5793232321739197,0.7063015699386597,0.06109422091028722,0.07181231050043833,1.0049327611923218,0.09277866748584963,True
10,0,0,input_x_gradient,16.0,100,70,0.7,0.6238383054733276,0.7152479887008667,0.05939309174605178,0.0697496767103133,1.0942723751068115,0.09029902703852954,True
12,9,9,input_x_gradient,0.1,100,100,1.0,0.005269056186079979,0.006244522053748369,0.06875975384181307,0.08381127463633457,0.012028496712446213,0.15225037021990068,False
12,9,9,input_x_gradient,0.25,100,100,1.0,0.012990541756153107,0.017030837014317513,0.06883408150526976,0.08799262950088693,0.029982132837176323,0.15214613248614245,False
12,9,9,input_x_gradient,0.5,100,100,1.0,0.025571119040250778,0.03012724779546261,0.06831422819122386,0.08247485155788822,0.06016142666339874,0.153648017023742,False
12,9,9,input_x_gradient,0.75,100,100,1.0,0.03770942613482475,0.047639135271310806,0.06758687626455524,0.0860189489828502,0.0906878337264061,0.15470362026284853,False
12,9,9,input_x_gradient,1.0,100,100,1.0,0.05065412074327469,0.0620574988424778,0.06791872302167759,0.0802096698323732,0.12059611827135086,0.15483518466919274,False
12,9,9,input_x_gradient,2.0,100,100,1.0,0.10052954405546188,0.1206660196185112,0.06786770643901342,0.08166177231724348,0.2363884150981903,0.15187114926473483,False
12,9,9,input_x_gradient,4.0,100,100,1.0,0.20061656832695007,0.2694390118122101,0.06835977608716201,0.090887803678837,0.4952039420604706,0.1600012845331425,True
12,9,9,input_x_gradient,6.0,100,100,1.0,0.29832184314727783,0.36295145750045776,0.06815097474648858,0.08317884076136327,0.7293667793273926,0.16022035846955338,True
12,9,9,input_x_gradient,8.0,100,100,1.0,0.3950853645801544,0.4694839417934418,0.0684313616293399,0.0802068547070661,0.8816301822662354,0.14582535258634566,True
12,9,9,input_x_gradient,10.0,100,99,0.99,0.49087095260620117,0.607131838798523,0.06878265150402095,0.08605159015324107,0.927301824092865,0.12425585663376125,True
12,9,9,input_x_gradient,12.0,100,90,0.9,0.5667568445205688,0.6639220118522644,0.06780818613753498,0.08022327100616403,0.9949536919593811,0.1153610315770804,True
12,9,9,input_x_gradient,14.0,100,84,0.84,0.6316394209861755,0.7548040151596069,0.06629475905891101,0.08086242298910835,1.0370451211929321,0.09684609795733776,True
12,9,9,input_x_gradient,16.0,100,61,0.61,0.6772408485412598,0.818792998790741,0.06469953908585131,0.07711410149897238,1.0523786544799805,0.08495675824117871,True
13,0,0,input_x_gradient,0.1,100,100,1.0,0.0048339273780584335,0.006403872277587652,0.06240560977239864,0.08321647242311614,0.01082075946033001,0.12072414232227546,False
13,0,0,input_x_gradient,0.25,100,100,1.0,0.011853712610900402,0.017288729548454285,0.06221446216062204,0.09069167133214542,0.026558663696050644,0.11868738073472206,False
13,0,0,input_x_gradient,0.5,100,100,1.0,0.022569062188267708,0.032474156469106674,0.05956909704368348,0.0889187087627082,0.049916163086891174,0.11215735646137669,False
13,0,0,input_x_gradient,0.75,100,100,1.0,0.03368191421031952,0.04941420629620552,0.05959952475101559,0.08564056538781552,0.07242157310247421,0.10879066726298481,False
13,0,0,input_x_gradient,1.0,100,100,1.0,0.04460492730140686,0.05823385715484619,0.05909152612424866,0.07773153772461168,0.09464973956346512,0.10674877514727744,False
13,0,0,input_x_gradient,2.0,100,100,1.0,0.08875897526741028,0.11332995444536209,0.05940319506445192,0.0779813633789754,0.18309152126312256,0.1038416634754558,False
13,0,0,input_x_gradient,4.0,100,100,1.0,0.1793469488620758,0.2463148683309555,0.06061306110617465,0.08260415247523134,0.3402308225631714,0.09838140989513132,True
13,0,0,input_x_gradient,6.0,100,100,1.0,0.26186808943748474,0.34889060258865356,0.05965641149355741,0.07653277676327817,0.49544525146484375,0.09702757882188082,True
13,0,0,input_x_gradient,8.0,100,100,1.0,0.3465469777584076,0.4242929518222809,0.059964976704075086,0.07383542118845368,0.6217041611671448,0.0937653699131543,True
13,0,0,input_x_gradient,10.0,100,99,0.99,0.4197692573070526,0.5333078503608704,0.05902906758945568,0.07505981749641696,0.7099505066871643,0.09032467123954005,True
13,0,0,input_x_gradient,12.0,100,90,0.9,0.4914870262145996,0.5932647585868835,0.05850454863403938,0.07109532016831491,0.9169396758079529,0.09660212373153823,True
13,0,0,input_x_gradient,14.0,100,84,0.84,0.5532752871513367,0.6561368703842163,0.05823166078544847,0.07013708187704736,0.9353511333465576,0.08720864888877271,True
13,0,0,input_x_gradient,16.0,100,59,0.59,0.5974646210670471,0.7285891175270081,0.05703146853028928,0.07340043403597989,1.0518813133239746,0.08655663312783757,True
14,1,1,input_x_gradient,0.1,100,100,1.0,0.005148904398083687,0.006856509484350681,0.071822155316742,0.09904037507907633,0.010827687568962574,0.12873296717187488,False
