image_index,true_label,predicted_label,attribution_method,epsilon,n_attempted,n_accepted,acceptance_rate,mean_S,max_S,mean_R,max_R,S_adv,R_adv,adv_flipped
3,0,0,integrated_gradients,0.5,100,100,1.0,0.015109245665371418,0.020524756982922554,0.03992022058961445,0.05442663396442294,0.026641633361577988,0.059765397324671676,False
3,0,0,integrated_gradients,0.75,100,100,1.0,0.02212877757847309,0.026419956237077713,0.03907174907186852,0.04549104340723398,0.039981238543987274,0.06009313499676319,False
3,0,0,integrated_gradients,1.0,100,100,1.0,0.02938694693148136,0.036293402314186096,0.03918088118584415,0.050321180203966566,0.053084179759025574,0.06013277415868243,False
3,0,0,integrated_gradients,2.0,100,100,1.0,0.05937867611646652,0.07662438601255417,0.04000407435203659,0.05272852627108569,0.10685481131076813,0.060691864599302786,False
3,0,0,integrated_gradients,4.0,100,100,1.0,0.11755912750959396,0.15140043199062347,0.04018912578030069,0.049387509265345575,0.21373718976974487,0.06080441364368081,True
3,0,0,integrated_gradients,6.0,100,100,1.0,0.17437857389450073,0.23428773880004883,0.04015293985737026,0.05244140690596672,0.3123767673969269,0.05981438524773149,True
3,0,0,integrated_gradients,8.0,100,100,1.0,0.2296423316001892,0.2964358329772949,0.03981047398000289,0.04990968722687137,0.39578619599342346,0.05917671245719615,True
3,0,0,integrated_gradients,10.0,100,100,1.0,0.28273871541023254,0.3664073050022125,0.039631060423586786,0.05118863288776404,0.46722346544265747,0.05755777755377457,True
3,0,0,integrated_gradients,12.0,100,95,0.95,0.3314591348171234,0.39369991421699524,0.03950595310995706,0.04668610083442428,0.5465486645698547,0.058909419406446534,True
3,0,0,integrated_gradients,14.0,100,81,0.81,0.36886197328567505,0.4186416566371918,0.038864674125295026,0.04468574548413709,0.6383001804351807,0.059294291128441416,True
3,0,0,integrated_gradients,16.0,100,65,0.65,0.394885390996933,0.48937493562698364,0.03786920473895607,0.04461202890036622,0.7165672779083252,0.059221703916721796,True
4,4,4,integrated_gradients,0.1,100,100,1.0,0.0028606196865439415,0.003636076580733061,0.03773477980678472,0.04544031845705519,0.006060097366571426,0.06859827579227193,False
4,4,4,integrated_gradients,0.25,100,100,1.0,0.007067100610584021,0.009097892791032791,0.037452423211330715,0.046476249724154206,0.015146221965551376,0.06860983255337375,False
4,4,4,integrated_gradients,0.5,100,100,1.0,0.013625238090753555,0.01647549867630005,0.036375828750405584,0.043195394618495885,0.03008037619292736,0.06838935729055813,False
4,4,4,integrated_gradients,0.75,100,100,1.0,0.02053406462073326,0.02739616110920906,0.03663857196601886,0.04602923460426552,0.04508860409259796,0.06860228271845822,False
4,4,4,integrated_gradients,1.0,100,100,1.0,0.027271680533885956,0.0329415425658226,0.03677562307396576,0.043994828313037186,0.060042474418878555,0.06860227818317403,False
4,4,4,integrated_gradients,2.0,100,100,1.0,0.05395689979195595,0.06719665974378586,0.03659081204698142,0.04393356773303698,0.1177220493555069,0.06823057633495302,False
4,4,4,integrated_gradients,4.0,100,100,1.0,0.10550615936517715,0.1320471167564392,0.03596680326719904,0.045518461570913556,0.21771381795406342,0.06458156421886407,False
4,4,4,integrated_gradients,6.0,100,100,1.0,0.15655826032161713,0.19153998792171478,0.035969970045765756,0.04266170636851978,0.29678648710250854,0.06073815176595051,True
4,4,4,integrated_gradients,8.0,100,100,1.0,0.19954799115657806,0.24942581355571747,0.034729875197229115,0.043223997858290966,0.36863085627555847,0.058679797433899596,True
4,4,4,integrated_gradients,10.0,100,100,1.0,0.24461084604263306,0.2954387962818146,0.03432696961485679,0.040432460125645456,0.42186668515205383,0.054721487112887005,True
4,4,4,integrated_gradients,12.0,100,100,1.0,0.28280434012413025,0.3393414616584778,0.03370028316077423,0.04132836732568923,0.46499869227409363,0.05126479831115863,True
4,4,4,integrated_gradients,14.0,100,100,1.0,0.3114694356918335,0.4004506468772888,0.032840282229244865,0.04005985501164837,0.5144696831703186,0.048374039319535996,True
4,4,4,integrated_gradients,16.0,100,98,0.98,0.34330376982688904,0.42183148860931396,0.03279166117232785,0.03948479056183544,0.5600517392158508,0.04597908737209291,True
5,1,1,integrated_gradients,0.1,100,100,1.0,0.0018626239616423845,0.002563444199040532,0.025316063780351273,0.035666847291867,0.0048292698338627815,0.05822809642433319,False
5,1,1,integrated_gradients,0.25,100,100,1.0,0.004751103464514017,0.006360440049320459,0.025980438409463194,0.03377969777517747,0.012040328234434128,0.05801460566450554,False
5,1,1,integrated_gradients,0.5,100,100,1.0,0.009562768042087555,0.01273901667445898,0.026268582158333678,0.035495165458672706,0.02398741990327835,0.05782730814253026,False
5,1,1,integrated_gradients,0.75,100,100,1.0,0.014697934500873089,0.020055660977959633,0.026889366637796952,0.03659915397799921,0.035854630172252655,0.05756784625041546,False
5,1,1,integrated_gradients,1.0,100,100,1.0,0.019783735275268555,0.031451765447854996,0.02735678978993988,0.04206890438675352,0.047703731805086136,0.05753496478360654,False
5,1,1,integrated_gradients,2.0,100,100,1.0,0.0392700657248497,0.052512381225824356,0.027115231374871648,0.036398713144523774,0.09370523691177368,0.05646399465110345,True
5,1,1,integrated_gradients,4.0,100,100,1.0,0.07823456078767776,0.10646161437034607,0.027177544986783903,0.035973351658814545,0.1754433959722519,0.05345479936260713,True
5,1,1,integrated_gradients,6.0,100,62,0.62,0.11512927711009979,0.14410679042339325,0.0267351773237516,0.033871616415182576,0.250019907951355,0.052104534069492954,True
5,1,1,integrated_gradients,8.0,100,8,0.08,0.14776653051376343,0.16913244128227234,0.02622450662198761,0.030082807229749608,0.3126395642757416,0.04966442751576015,True
5,1,1,integrated_gradients,10.0,100,3,0.03,0.18573720753192902,0.20912064611911774,0.025942173958066403,0.02891312040828255,0.36039236187934875,0.04665506330676698,True
5,1,1,integrated_gradients,12.0,100,2,0.02,0.2141074687242508,0.23389855027198792,0.025947462982645463,0.028625226717369376,0.38094115257263184,0.04148005893356744,True
5,1,1,integrated_gradients,14.0,100,1,0.01,0.27364155650138855,0.27364155650138855,0.029413868681828017,0.029413868681828017,0.4406965374946594,0.04151260707082957,True
5,1,1,integrated_gradients,16.0,100,0,0.0,,,,,0.4926459491252899,0.04099213359546416,True
6,4,4,integrated_gradients,0.1,100,100,1.0,0.002876861486583948,0.0033812911715358496,0.03771836448006791,0.04443028881281972,0.00571602676063776,0.0673638195502137,False
6,4,4,integrated_gradients,0.25,100,100,1.0,0.007168009877204895,0.009089958854019642,0.03799663091252815,0.04754044478416725,0.014204618521034718,0.06729795962584752,False
6,4,4,integrated_gradients,0.5,100,100,1.0,0.014258396811783314,0.017946448177099228,0.038033529733295934,0.04843465608272422,0.028137318789958954,0.0672251425397803,False
6,4,4,integrated_gradients,0.75,100,100,1.0,0.021070294082164764,0.025028064846992493,0.03755702191685304,0.04536798029191082,0.04209747910499573,0.06731936572037012,False
6,4,4,integrated_gradients,1.0,100,100,1.0,0.028050031512975693,0.0349939800798893,0.03741357700474745,0.04530920240177862,0.0558089055120945,0.06705923548216687,False
6,4,4,integrated_gradients,2.0,100,100,1.0,0.0565844401717186,0.06646788120269775,0.03797026580112656,0.047658954930933584,0.10766420513391495,0.06514400321438113,True
6,4,4,integrated_gradients,4.0,100,100,1.0,0.10896611958742142,0.1345214694738388,0.03713081528360917,0.044844344888287334,0.20748688280582428,0.06374309997251086,True
6,4,4,integrated_gradients,6.0,100,98,0.98,0.161537766456604,0.2011142075061798,0.036912447038666085,0.044594254379072544,0.290060430765152,0.059840969859197325,True
6,4,4,integrated_gradients,8.0,100,86,0.86,0.20684672892093658,0.2414305955171585,0.035786332570929176,0.04221435476018985,0.3537595272064209,0.05640678255278939,True
6,4,4,integrated_gradients,10.0,100,67,0.67,0.248090460896492,0.2892893850803375,0.034940951650434995,0.04064726061165739,0.4117166996002197,0.05339412845003434,True
6,4,4,integrated_gradients,12.0,100,46,0.46,0.2853234112262726,0.32724398374557495,0.03394935395029706,0.03908455208904866,0.4605632424354553,0.05084082923297692,True
6,4,4,integrated_gradients,14.0,100,30,0.3,0.31287702918052673,0.3850659728050232,0.03292500645604098,0.03902202199829989,0.505670964717865,0.04854446890838069,True
6,4,4,integrated_gradients,16.0,100,30,0.3,0.34292346239089966,0.40859749913215637,0.032931746639621465,0.03910087889187094,0.5554731488227844,0.046294451111616085,True
7,9,9,integrated_gradients,0.1,100,100,1.0,0.0034938319586217403,0.004350575152784586,0.046405694227104714,0.0567670744211954,0.007320826407521963,0.09407741444312838,False
7,9,9,integrated_gradients,0.25,100,100,1.0,0.008518194779753685,0.010825805366039276,0.04558830947674343,0.05753201020649243,0.01820112206041813,0.09415223519485426,False
7,9,9,integrated_gradients,0.5,100,100,1.0,0.017185240983963013,0.022700104862451553,0.046126212253209065,0.059165827263778885,0.03603314980864525,0.09368673228325712,False
7,9,9,integrated_gradients,0.75,100,100,1.0,0.025875067338347435,0.03260081261396408,0.046500342021169185,0.058471044948510596,0.0538293682038784,0.09347314253959951,False
7,9,9,integrated_gradients,1.0,100,100,1.0,0.03399445489048958,0.040718961507081985,0.045836944417801576,0.05515601962242254,0.07157458364963531,0.09348301626923108,False
7,9,9,integrated_gradients,2.0,100,100,1.0,0.0674232691526413,0.08301295340061188,0.045859348709928395,0.05487675618412033,0.1401348114013672,0.09214298742794275,True
7,9,9,integrated_gradients,4.0,100,100,1.0,0.13383153080940247,0.17927882075309753,0.046163782259283165,0.063476512553278,0.26108676195144653,0.08744421931475399,True
7,9,9,integrated_gradients,6.0,100,100,1.0,0.19994093477725983,0.2608398497104645,0.04616275171208426,0.06021295246515859,0.35998964309692383,0.08088290201492387,True
7,9,9,integrated_gradients,8.0,100,96,0.96,0.26265600323677063,0.312366783618927,0.04562501152745785,0.05378516300308257,0.44654837250709534,0.07462245027161085,True
7,9,9,integrated_gradients,10.0,100,76,0.76,0.3156459629535675,0.3752920627593994,0.04422904851882301,0.05053275982592149,0.5160503387451172,0.06758189567343506,True
7,9,9,integrated_gradients,12.0,100,66,0.66,0.3625846803188324,0.4295111894607544,0.043399109268061356,0.05083274810275929,0.581922173500061,0.06345346245809083,True
7,9,9,integrated_gradients,14.0,100,44,0.44,0.4091199040412903,0.4784567356109619,0.042831995605535994,0.0485829939833801,0.6403446197509766,0.05930950818554244,True
7,9,9,integrated_gradients,16.0,100,34,0.34,0.4377652704715729,0.503799319267273,0.04203501089822371,0.04842355547892498,0.6846692562103271,0.05608743504862793,True
8,5,5,integrated_gradients,0.1,100,100,1.0,0.0026810276322066784,0.0033369159791618586,0.03443535228250514,0.0425681389399091,0.004834296181797981,0.057364646784976284,False
8,5,5,integrated_gradients,0.25,100,100,1.0,0.0064857578836381435,0.007460262626409531,0.033920780008423426,0.039595759198364666,0.012114640325307846,0.0574055514221506,False
8,5,5,integrated_gradients,0.5,100,100,1.0,0.012611571699380875,0.016227060928940773,0.03340408786108173,0.04410483243299509,0.024251073598861694,0.05784133171162947,False
8,5,5,integrated_gradients,0.75,100,100,1.0,0.019004683941602707,0.023356446996331215,0.033804687131780475,0.04174927271402165,0.03662595897912979,0.058342392736273584,False
8,5,5,integrated_gradients,1.0,100,100,1.0,0.025280166417360306,0.03198366239666939,0.033903444640570934,0.042320533717498825,0.049018315970897675,0.05877364085876789,False
8,5,5,integrated_gradients,2.0,100,100,1.0,0.05178550258278847,0.061521053314208984,0.03488313228270616,0.04019333806824987,0.098185233771801,0.058527080299398314,False
8,5,5,integrated_gradients,4.0,100,100,1.0,0.10132378339767456,0.13340280950069427,0.034547081982038236,0.04481911557895747,0.1922389566898346,0.057489954338648355,False
8,5,5,integrated_gradients,6.0,100,100,1.0,0.15446628630161285,0.19659960269927979,0.03544092062034291,0.04607673037847601,0.2802944779396057,0.056556600751009,True
8,5,5,integrated_gradients,8.0,100,100,1.0,0.20472365617752075,0.2522861063480377,0.035432967566416125,0.043804712581828636,0.37850332260131836,0.05539892433352207,True
8,5,5,integrated_gradients,10.0,100,100,1.0,0.24817557632923126,0.3087596893310547,0.03479762464065475,0.04391032518895245,0.47113388776779175,0.05659708872282646,True
8,5,5,integrated_gradients,12.0,100,100,1.0,0.29577913880348206,0.3746534287929535,0.03535572603313945,0.04530638717799734,0.559931218624115,0.05640046669422983,True
8,5,5,integrated_gradients,14.0,100,100,1.0,0.33390358090400696,0.42815759778022766,0.03507840359815348,0.04522806945563998,0.62050861120224,0.054970874073906356,True
8,5,5,integrated_gradients,16.0,100,98,0.98,0.3671457767486572,0.441904753446579,0.03517599610796853,0.04261402887271127,0.6137338876724243,0.050366914191483717,True
9,9,9,integrated_gradients,0.1,100,100,1.0,0.004082482773810625,0.005215182434767485,0.05328228671949319,0.06954626323318035,0.009531520307064056,0.11862113050763912,False
9,9,9,integrated_gradients,0.25,100,100,1.0,0.01004498265683651,0.012321016751229763,0.053128313230778226,0.06466430075936531,0.02351756952702999,0.11858520835210212,False
9,9,9,integrated_gradients,0.5,100,100,1.0,0.020218990743160248,0.02452203445136547,0.05330534616413384,0.06634021573898372,0.04630511254072189,0.11700032613425783,False
9,9,9,integrated_gradients,0.75,100,100,1.0,0.02991338074207306,0.039874155074357986,0.05321162324642034,0.07197614643267977,0.06898792833089828,0.11597755441626913,False
9,9,9,integrated_gradients,1.0,100,100,1.0,0.04009728878736496,0.04960382729768753,0.053367148840865346,0.06748347008815639,0.09167102724313736,0.11583520996283143,False
9,9,9,integrated_gradients,2.0,100,100,1.0,0.07847032696008682,0.1040618047118187,0.05277258760561915,0.06810629081434354,0.17757219076156616,0.11373118463304871,True
9,9,9,integrated_gradients,4.0,100,100,1.0,0.15431569516658783,0.1831967681646347,0.05236850076813077,0.0631201782572602,0.3041757345199585,0.09732094697343305,True
9,9,9,integrated_gradients,6.0,100,100,1.0,0.22366341948509216,0.28321197628974915,0.05125801168175331,0.062039181149356,0.410815954208374,0.08755989648229234,True
9,9,9,integrated_gradients,8.0,100,97,0.97,0.29745179414749146,0.3912757933139801,0.05138079972500904,0.06590088127465166,0.5524972081184387,0.08703748100067922,True
9,9,9,integrated_gradients,10.0,100,90,0.9,0.3542972505092621,0.4274495244026184,0.04968171472594946,0.06111341685280877,0.6294018030166626,0.07820037061235284,True
9,9,9,integrated_gradients,12.0,100,62,0.62,0.4086046814918518,0.477634459733963,0.048698983829049,0.05564442349000127,0.7256374955177307,0.07539821495494356,True
9,9,9,integrated_gradients,14.0,100,48,0.48,0.4522063732147217,0.5554846525192261,0.04789313187141755,0.059017089803350894,0.7972180843353271,0.07141676038611387,True
9,9,9,integrated_gradients,16.0,100,31,0.31,0.4825960099697113,0.5533280372619629,0.04660031594154695,0.052194940938996605,0.8587203025817871,0.06750196111240053,True
10,0,0,integrated_gradients,0.1,100,100,1.0,0.0028476023580878973,0.0036221586633473635,0.036939471802511836,0.046533291394288426,0.005331666674464941,0.05907204497869093,False
10,0,0,integrated_gradients,0.25,100,100,1.0,0.0071959299966692924,0.00899746734648943,0.03778887647461772,0.04588330588367916,0.013357102870941162,0.05944719901216235,False
10,0,0,integrated_gradients,0.5,100,100,1.0,0.0142815001308918,0.01738651469349861,0.0378384832735967,0.04466511168590206,0.02677423320710659,0.05961693136450196,False
10,0,0,integrated_gradients,0.75,100,100,1.0,0.021238941699266434,0.026492785662412643,0.03750531368385491,0.04582358254899778,0.04008563235402107,0.05950127619904051,False
10,0,0,integrated_gradients,1.0,100,100,1.0,0.02831750363111496,0.03634517267346382,0.03750882335724745,0.04685402535030039,0.05361528694629669,0.05965925295014813,False
10,0,0,integrated_gradients,2.0,100,100,1.0,0.05658697709441185,0.0695253536105156,0.037592724796708506,0.044605957568612915,0.1065988540649414,0.05961653427192694,False
10,0,0,integrated_gradients,4.0,100,100,1.0,0.11197135597467422,0.13493534922599792,0.0377750560668238,0.04568278705947292,0.21461188793182373,0.06088150221186835,True
10,0,0,integrated_gradients,6.0,100,100,1.0,0.1627139449119568,0.20002280175685883,0.03713794687552381,0.043997885405782415,0.31694042682647705,0.061055379918196886,True
10,0,0,integrated_gradients,8.0,100,100,1.0,0.21825359761714935,0.2718893587589264,0.03771303315699338,0.04613730179877925,0.3860227167606354,0.0576123065139084,True
10,0,0,integrated_gradients,10.0,100,98,0.98,0.2651698887348175,0.3169995844364166,0.03714524323125686,0.04478455866501802,0.45137131214141846,0.054926382765289196,True
10,0,0,integrated_gradients,12.0,100,97,0.97,0.30574870109558105,0.4000345766544342,0.03649954195559581,0.04787103789189741,0.5099315047264099,0.05357503473547385,True
10,0,0,integrated_gradients,14.0,100,82,0.82,0.33898600935935974,0.4009845554828644,0.035744095876970715,0.04147912157718743,0.5876525640487671,0.05425399981228524,True
10,0,0,integrated_gradients,16.0,100,70,0.7,0.363786906003952,0.4104364514350891,0.034631727317087524,0.04002501265291706,0.6576517820358276,0.054269227112850905,True
12,9,9,integrated_gradients,0.1,100,100,1.0,0.0033755514305084944,0.0038721754681319,0.04405294515236637,0.05122875332904011,0.006724092643707991,0.0851100198862053,False
12,9,9,integrated_gradients,0.25,100,100,1.0,0.008187167346477509,0.010717961937189102,0.04338249560193206,0.05537611879855587,0.016751673072576523,0.08500737037308137,False
12,9,9,integrated_gradients,0.5,100,100,1.0,0.01626219041645527,0.01915142312645912,0.04344365914268805,0.050447627479753544,0.03347858786582947,0.08550193909329759,False
12,9,9,integrated_gradients,0.75,100,100,1.0,0.023869860917329788,0.029738955199718475,0.04277558534750321,0.05369773518261982,0.0496276430785656,0.08465938300532005,False
12,9,9,integrated_gradients,1.0,100,100,1.0,0.03219269961118698,0.03948894143104553,0.043170622524643265,0.051470316731651464,0.06597647815942764,0.08470820061266232,False
12,9,9,integrated_gradients,2.0,100,100,1.0,0.06329453736543655,0.07505309581756592,0.042722174292928704,0.050261557841825524,0.12931910157203674,0.08308292337198614,False
12,9,9,integrated_gradients,4.0,100,100,1.0,0.12670139968395233,0.1691957712173462,0.043176366161070456,0.057073517061476654,0.2511829733848572,0.08115767056943912,True
12,9,9,integrated_gradients,6.0,100,100,1.0,0.18684743344783783,0.22620797157287598,0.04268746913619974,0.05186163571051557,0.35363319516181946,0.07768277758387934,True
12,9,9,integrated_gradients,8.0,100,100,1.0,0.24833565950393677,0.298096626996994,0.043013052808906674,0.05199403553720569,0.447749525308609,0.07405966096879782,True
12,9,9,integrated_gradients,10.0,100,99,0.99,0.3084706664085388,0.37539541721343994,0.04322766212856681,0.0532065204344781,0.5017016530036926,0.06722662141803883,True
12,9,9,integrated_gradients,12.0,100,90,0.9,0.3555719256401062,0.4218258857727051,0.04254535540521373,0.050970222025548725,0.5597984790802002,0.0649064680535996,True
12,9,9,integrated_gradients,14.0,100,84,0.84,0.3987618386745453,0.474416583776474,0.04184906782993697,0.05082441759702228,0.6239137649536133,0.05826517319528261,True
12,9,9,integrated_gradients,16.0,100,61,0.61,0.42953696846961975,0.5074263215065002,0.04103336599878359,0.04778952057197895,0.6735869646072388,0.05437754240162156,True
13,0,0,integrated_gradients,0.1,100,100,1.0,0.0028598690405488014,0.0037443211767822504,0.03692357737299028,0.04638917729608958,0.005518264602869749,0.061565712067728116,False
13,0,0,integrated_gradients,0.25,100,100,1.0,0.007021197117865086,0.0088183069601655,0.03685409070494847,0.046266216541112,0.013705495744943619,0.06124816407386217,False
13,0,0,integrated_gradients,0.5,100,100,1.0,0.013455326668918133,0.015541987493634224,0.035504141103416466,0.041084550316418104,0.026725992560386658,0.06005102333609825,False
13,0,0,integrated_gradients,0.75,100,100,1.0,0.020215092226862907,0.025102119892835617,0.03577089242224802,0.04442127773437921,0.03964557871222496,0.05955503004646536,False
13,0,0,integrated_gradients,1.0,100,100,1.0,0.02684965170919895,0.03150534629821777,0.035562898243321726,0.04155037846686199,0.0525515191257,0.059269157259916966,False
13,0,0,integrated_gradients,2.0,100,100,1.0,0.053769730031490326,0.0640181228518486,0.035973232130623554,0.04321053674790871,0.10484036803245544,0.059460963242659676,False
13,0,0,integrated_gradients,4.0,100,100,1.0,0.10836741328239441,0.13073021173477173,0.0366247706865249,0.04443953210540072,0.20454536378383636,0.05914649685458756,True
13,0,0,integrated_gradients,6.0,100,100,1.0,0.15766805410385132,0.20392923057079315,0.035918133297907835,0.044733994446914824,0.30097514390945435,0.05894271751068283,True
13,0,0,integrated_gradients,8.0,100,100,1.0,0.20663730800151825,0.2533831298351288,0.035756054412931226,0.043384296189282155,0.37674057483673096,0.05681998218339624,True
13,0,0,integrated_gradients,10.0,100,99,0.99,0.2520250380039215,0.30051496624946594,0.035439260150609345,0.041923605886918826,0.43686747550964355,0.05558121408320109,True
13,0,0,integrated_gradients,12.0,100,90,0.9,0.292830228805542,0.3430103659629822,0.034856447340167775,0.04030726879588253,0.5597083568572998,0.058966819049532805,True
13,0,0,integrated_gradients,14.0,100,84,0.84,0.33078521490097046,0.3787292242050171,0.03480811220411044,0.04014188537797695,0.6004508137702942,0.05598379295882012,True
13,0,0,integrated_gradients,16.0,100,59,0.59,0.3538699150085449,0.41436582803726196,0.03376623972337788,0.038500009883394956,0.6687567234039307,0.055030286807291495,True
14,1,1,integrated_gradients,0.1,100,100,1.0,0.0028645452111959457,0.0036744477692991495,0.0399514792301885,0.052862065899866514,0.0062771206721663475,0.07463018897407203,False
